"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USC00107644","REXBURG BYU IDAHO, ID US","2005-12-27",,"0.14",,"37","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2005-12-28",,"0.48",,"36","28"
"USC00107644","REXBURG BYU IDAHO, ID US","2005-12-29",,"0.03",,"36","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2005-12-30",,"0.03",,"37","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2005-12-31",,"0.30",,"40","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-01",,"0.30",,"38","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-02",,"0.68",,"35","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-03",,"0.08",,"38","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-04",,"0.00",,"33","16"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-05",,"0.00",,"32","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-06",,"0.00",,"33","13"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-07",,"0.12",,"37","18"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-08",,"0.07",,"32","22"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-09",,"0.00",,"29","19"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-10",,"0.07",,"34","14"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-11",,"0.01",,"42","28"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-12",,"0.00",,"32","23"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-13",,"0.00",,"37","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-14",,"0.13",,"45","23"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-15",,"0.01",,"34","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-16",,"0.04",,"23","7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-17",,"0.29",,"30","19"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-18",,"0.02",,"35","22"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-19",,"0.00",,"24","7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-20",,"0.02",,"29","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-21",,"0.00",,"28","22"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-22",,"0.00",,"22","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-23",,"0.00",,"21","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-24",,"0.00",,"24","9"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-25",,"0.00",,"36","4"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-26",,"0.14",,"35","10"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-27",,"0.01",,"30","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-28",,"0.07",,"29","18"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-29",,"0.17",,"28","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-30",,"0.00",,"37","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-01-31",,"0.02",,"33","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-01",,"0.00",,"35","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-02",,"0.00",,"31","15"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-03",,"0.00",,"30","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-04",,"0.03",,"37","22"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-05",,"0.00",,"31","18"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-06",,"0.00",,"30","13"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-07",,"0.01",,"30","5"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-08",,"0.00",,"32","6"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-09",,"0.00",,"27","10"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-10",,"0.00",,"23","-2"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-11",,"0.00",,"19","-6"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-12",,"0.00",,"26","-2"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-13",,"0.13",,"29","5"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-14",,"0.00",,"29","12"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-15",,"0.00",,"19","8"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-16",,"0.00",,"19","-6"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-17",,"0.00",,"13","-7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-18",,"0.00",,"18","-8"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-19",,"0.05",,"17","2"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-20",,"0.11",,"17","1"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-21",,"0.00",,"21","7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-22",,"0.00",,"28","8"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-23",,"0.00",,"34","3"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-24",,"0.00",,"37","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-25",,"0.00",,"37","8"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-26",,"0.00",,"42","14"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-27",,"0.13",,"45","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-02-28",,"0.25",,"45","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-01",,"0.00",,"41","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-02",,"0.00",,"44","18"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-03",,"0.07",,"53","25"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-04",,"0.00",,"33","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-05",,"0.00",,"41","17"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-06",,"0.31",,"49","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-07",,"0.11",,"39","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-08",,"0.13",,"30","21"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-09",,"0.00",,"27","7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-10",,"0.00",,"34","7"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-11",,"0.00",,"33","13"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-12",,"0.01",,"33","14"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-13",,"0.00",,"34","14"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-14",,"0.25",,"35","23"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-15",,"0.00",,"35","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-16",,"0.00",,"43","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-17",,"0.25",,"44","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-18",,"0.03",,"38","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-19",,"0.00",,"43","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-20",,"0.05",,"37","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-21",,"0.02",,"39","25"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-22",,"0.00",,"43","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-23",,"0.00",,"47","21"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-24",,"0.00",,"52","25"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-25",,"0.00",,"61","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-26",,"0.00",,"43","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-27",,"0.00",,"48","23"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-28",,"0.27",,"54","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-29",,"0.10",,"48","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-30",,"0.00",,"48","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-03-31",,"0.24",,"45","28"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-01",,"0.00",,"48","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-02",,"0.00",,"47","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-03",,"0.05",,"63","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-04",,"0.39",,"56","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-05",,"0.66",,"56","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-06",,"0.01",,"46","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-07",,"0.00",,"54","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-08",,"0.00",,"60","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-09",,"0.00",,"54","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-10",,"0.00",,"54","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-11",,"0.06",,"55","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-12",,"0.00",,"62","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-13",,"0.00",,"62","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-14",,"0.02",,"63","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-15",,"0.51",,"59","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-16",,"0.60",,"47","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-17",,"0.11",,"36","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-18",,"0.01",,"41","21"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-19",,"0.00",,"50","23"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-20",,"0.00",,"59","27"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-21",,"0.00",,"67","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-22",,"0.00",,"74","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-23",,"0.03",,"59","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-24",,"0.90",,"48","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-25",,"0.00",,"57","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-26",,"0.00",,"64","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-27",,"0.00",,"66","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-28",,"0.00",,"64","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-29",,"0.00",,"71","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-04-30",,"0.00",,"66","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-01",,"0.00",,"65","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-02",,"0.00",,"55","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-03",,"0.00",,"59","28"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-04",,"0.00",,"60","37"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-05",,"0.00",,"66","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-06",,"0.00",,"67","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-07",,"0.15",,"64","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-08",,"0.01",,"60","40"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-09",,"0.00",,"53","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-10",,"0.00",,"59","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-11",,"0.00",,"70","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-12",,"0.00",,"73","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-13",,"0.00",,"76","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-14",,"0.00",,"81","40"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-15",,"0.00",,"81","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-16",,"0.00",,"84","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-17",,"0.00",,"84","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-18",,"0.03",,"85","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-19",,"0.00",,"79","56"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-20",,"0.00",,"77","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-21",,"0.00",,"80","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-22",,"0.06",,"74","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-23",,"0.00",,"69","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-24",,"0.00",,"77","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-25",,"0.00",,"76","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-26",,"0.31",,"67","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-27",,"0.12",,"46","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-28",,"0.07",,"47","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-29",,"0.02",,"59","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-30",,"0.00",,"63","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-05-31",,"0.00",,"70","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-01",,"0.00",,"79","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-02",,"0.00",,"78","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-03",,"0.00",,"75","55"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-04",,"0.00",,"81","56"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-05",,"0.00",,"77","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-06",,"0.00",,"88","46"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-07",,"0.03",,"91","56"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-08",,"0.39",,"78","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-09",,"0.49",,"71","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-10",,"0.00",,"70","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-11",,"0.12",,"78","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-12",,"0.00",,"85","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-13",,"0.65",,"84","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-14",,"0.03",,"60","46"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-15",,"0.00",,"66","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-16",,"0.00",,"69","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-17",,"0.00",,"73","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-18",,"0.04",,"76","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-19",,"0.00",,"77","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-20",,"0.00",,"73","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-21",,"0.00",,"75","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-22",,"0.00",,"77","41"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-23",,"0.00",,"82","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-24",,"0.00",,"83","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-25",,"0.00",,"85","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-26",,"0.00",,"85","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-27",,"0.00",,"89","52"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-28",,"0.00",,"90","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-29",,"0.00",,"85","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-06-30",,"0.00",,"86","58"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-01",,"0.07",,"85","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-02",,"0.00",,"89","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-03",,"0.00",,"89","57"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-04",,"0.05",,"89","54"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-05",,"0.00",,"77","59"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-06",,"0.00",,"80","54"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-07",,"0.00",,"84","55"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-08",,"0.00",,"87","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-09",,"0.00",,"88","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-10",,"0.13",,"85","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-11",,"0.00",,"87","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-12",,"0.01",,"79","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-13",,"0.00",,"79","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-14",,"0.00",,"88","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-15",,"0.00",,"91","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-16",,"0.00",,"88","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-17",,"0.00",,"90","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-18",,"0.00",,"87","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-19",,"0.00",,"89","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-20",,"0.00",,"89","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-21",,"0.00",,"94","52"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-22",,"0.00",,"97","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-23",,"0.00",,"91","56"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-24",,"0.00",,"83","58"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-25",,"0.00",,"89","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-26",,"0.00",,"88","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-27",,"0.00",,"92","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-28",,"0.00",,"96","65"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-29",,"0.00",,"94","60"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-30",,"0.00",,"86","58"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-07-31",,"0.05",,"75","54"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-01",,"0.02",,"76","46"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-02",,"0.00",,"79","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-03",,"0.00",,"85","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-04",,"0.00",,"85","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-05",,"0.02",,"87","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-06",,"0.00",,"89","52"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-07",,"0.01",,"91","55"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-08",,"0.00",,"91","55"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-09",,"0.00",,"80","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-10",,"0.00",,"88","58"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-11",,"0.00",,"82","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-12",,"0.00",,"81","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-13",,"0.00",,"81","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-14",,"0.03",,"88","57"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-15",,"0.01",,"84","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-16",,"0.00",,"86","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-17",,"0.00",,"79","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-18",,"0.00",,"79","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-19",,"0.00",,"84","45"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-20",,"0.01",,"87","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-21",,"0.01",,"90","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-22",,"0.00",,"90","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-23",,"0.00",,"90","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-24",,"0.00",,"78","51"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-25",,"0.00",,"79","46"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-26",,"0.00",,"68","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-27",,"0.00",,"79","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-28",,"0.00",,"84","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-29",,"0.00",,"86","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-30",,"0.00",,"77","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-08-31",,"0.00",,"67","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-01",,"0.00",,"74","41"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-02",,"0.00",,"81","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-03",,"0.00",,"87","41"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-04",,"0.00",,"88","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-05",,"0.00",,"87","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-06",,"0.00",,"84","48"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-07",,"0.24",,"73","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-08",,"0.00",,"67","53"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-09",,"0.01",,"75","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-10",,"0.00",,"77","46"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-11",,"0.00",,"79","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-12",,"0.00",,"83","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-13",,"0.00",,"82","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-14",,"0.82",,"66","50"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-15",,"0.03",,"52","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-16",,"0.03",,"44","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-17",,"0.00",,"57","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-18",,"0.01",,"61","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-19",,"0.00",,"70","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-20",,"0.20",,"50","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-21",,"0.72",,"54","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-22",,"0.01",,"52","37"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-23",,"0.00",,"58","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-24",,"0.00",,"61","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-25",,"0.00",,"67","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-26",,"0.00",,"68","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-27",,"0.00",,"71","41"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-28",,"0.00",,"72","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-29",,"0.00",,"73","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-09-30",,"0.00",,"74","37"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-01",,"0.04",,"74","40"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-02",,"0.55",,"60","42"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-03",,"0.02",,"60","44"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-04",,"0.60",,"68","41"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-05",,"0.00",,"67","47"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-06",,"0.08",,"63","49"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-07",,"0.36",,"50","43"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-08",,"0.00",,"54","38"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-09",,"0.00",,"49","35"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-10",,"0.00",,"55","36"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-11",,"0.00",,"58","39"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-12",,"0.00",,"56","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-13",,"0.00",,"63","31"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-14",,"0.00",,"66","32"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-15",,"0.20",,"62","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-16",,"0.54",,"51","34"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-17",,"0.01",,"46","28"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-18",,"0.00",,"47","22"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-19",,"0.05",,"51","37"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-20",,"0.00",,"51","33"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-21",,"0.00",,"48","26"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-22",,"0.02",,"50","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-23",,"0.00",,"57","25"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-24",,"0.15",,"59","29"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-25",,"0.00",,"48","30"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-26",,"0.00",,"41","21"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-27",,"0.00",,"49","25"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-28",,"0.00",,"55","24"
"USC00107644","REXBURG BYU IDAHO, ID US","2006-10-29",,"0.00",,"58","25"
